GEOID,NAME,variable,estimate,moe
040130405394,Block Group 4; Census Tract 405.39; Maricopa County; Arizona,pop_total,2221,611
040130405394,Block Group 4; Census Tract 405.39; Maricopa County; Arizona,total_pop_r,2221,611
040130405394,Block Group 4; Census Tract 405.39; Maricopa County; Arizona,white_nh,1836,605
040130405394,Block Group 4; Census Tract 405.39; Maricopa County; Arizona,hispanic,310,153
040130405394,Block Group 4; Census Tract 405.39; Maricopa County; Arizona,total_occ,911,266
040130405394,Block Group 4; Census Tract 405.39; Maricopa County; Arizona,renter,0,14
040134225142,Block Group 2; Census Tract 4225.14; Maricopa County; Arizona,pop_total,2978,507
040134225142,Block Group 2; Census Tract 4225.14; Maricopa County; Arizona,total_pop_r,2978,507
040134225142,Block Group 2; Census Tract 4225.14; Maricopa County; Arizona,white_nh,1595,437
040134225142,Block Group 2; Census Tract 4225.14; Maricopa County; Arizona,hispanic,864,315
040134225142,Block Group 2; Census Tract 4225.14; Maricopa County; Arizona,total_occ,1172,149
040134225142,Block Group 2; Census Tract 4225.14; Maricopa County; Arizona,renter,493,142
040136120002,Block Group 2; Census Tract 6120; Maricopa County; Arizona,pop_total,801,285
040136120002,Block Group 2; Census Tract 6120; Maricopa County; Arizona,total_pop_r,801,285
040136120002,Block Group 2; Census Tract 6120; Maricopa County; Arizona,white_nh,727,277
040136120002,Block Group 2; Census Tract 6120; Maricopa County; Arizona,hispanic,25,28
040136120002,Block Group 2; Census Tract 6120; Maricopa County; Arizona,total_occ,310,89
040136120002,Block Group 2; Census Tract 6120; Maricopa County; Arizona,renter,34,40
040131162041,Block Group 1; Census Tract 1162.04; Maricopa County; Arizona,pop_total,2033,1061
040131162041,Block Group 1; Census Tract 1162.04; Maricopa County; Arizona,total_pop_r,2033,1061
040131162041,Block Group 1; Census Tract 1162.04; Maricopa County; Arizona,white_nh,338,152
040131162041,Block Group 1; Census Tract 1162.04; Maricopa County; Arizona,hispanic,1615,1032
040131162041,Block Group 1; Census Tract 1162.04; Maricopa County; Arizona,total_occ,601,226
040131162041,Block Group 1; Census Tract 1162.04; Maricopa County; Arizona,renter,157,67
040130610141,Block Group 1; Census Tract 610.14; Maricopa County; Arizona,pop_total,2225,709
040130610141,Block Group 1; Census Tract 610.14; Maricopa County; Arizona,total_pop_r,2225,709
040130610141,Block Group 1; Census Tract 610.14; Maricopa County; Arizona,white_nh,727,346
040130610141,Block Group 1; Census Tract 610.14; Maricopa County; Arizona,hispanic,1035,532
040130610141,Block Group 1; Census Tract 610.14; Maricopa County; Arizona,total_occ,771,200
040130610141,Block Group 1; Census Tract 610.14; Maricopa County; Arizona,renter,269,191
040131035012,Block Group 2; Census Tract 1035.01; Maricopa County; Arizona,pop_total,1000,297
040131035012,Block Group 2; Census Tract 1035.01; Maricopa County; Arizona,total_pop_r,1000,297
040131035012,Block Group 2; Census Tract 1035.01; Maricopa County; Arizona,white_nh,741,270
040131035012,Block Group 2; Census Tract 1035.01; Maricopa County; Arizona,hispanic,72,79
040131035012,Block Group 2; Census Tract 1035.01; Maricopa County; Arizona,total_occ,380,124
040131035012,Block Group 2; Census Tract 1035.01; Maricopa County; Arizona,renter,65,56
040134226392,Block Group 2; Census Tract 4226.39; Maricopa County; Arizona,pop_total,1073,304
040134226392,Block Group 2; Census Tract 4226.39; Maricopa County; Arizona,total_pop_r,1073,304
040134226392,Block Group 2; Census Tract 4226.39; Maricopa County; Arizona,white_nh,1073,304
040134226392,Block Group 2; Census Tract 4226.39; Maricopa County; Arizona,hispanic,0,14
040134226392,Block Group 2; Census Tract 4226.39; Maricopa County; Arizona,total_occ,593,148
040134226392,Block Group 2; Census Tract 4226.39; Maricopa County; Arizona,renter,88,76
040132168133,Block Group 3; Census Tract 2168.13; Maricopa County; Arizona,pop_total,684,281
040132168133,Block Group 3; Census Tract 2168.13; Maricopa County; Arizona,total_pop_r,684,281
040132168133,Block Group 3; Census Tract 2168.13; Maricopa County; Arizona,white_nh,649,267
040132168133,Block Group 3; Census Tract 2168.13; Maricopa County; Arizona,hispanic,24,39
040132168133,Block Group 3; Census Tract 2168.13; Maricopa County; Arizona,total_occ,338,129
040132168133,Block Group 3; Census Tract 2168.13; Maricopa County; Arizona,renter,0,14
040131117002,Block Group 2; Census Tract 1117; Maricopa County; Arizona,pop_total,1143,488
040131117002,Block Group 2; Census Tract 1117; Maricopa County; Arizona,total_pop_r,1143,488
040131117002,Block Group 2; Census Tract 1117; Maricopa County; Arizona,white_nh,764,303
040131117002,Block Group 2; Census Tract 1117; Maricopa County; Arizona,hispanic,323,244
040131117002,Block Group 2; Census Tract 1117; Maricopa County; Arizona,total_occ,537,209
040131117002,Block Group 2; Census Tract 1117; Maricopa County; Arizona,renter,121,103
040130610241,Block Group 1; Census Tract 610.24; Maricopa County; Arizona,pop_total,2531,331
040130610241,Block Group 1; Census Tract 610.24; Maricopa County; Arizona,total_pop_r,2531,331
040130610241,Block Group 1; Census Tract 610.24; Maricopa County; Arizona,white_nh,1183,213
040130610241,Block Group 1; Census Tract 610.24; Maricopa County; Arizona,hispanic,1184,280
040130610241,Block Group 1; Census Tract 610.24; Maricopa County; Arizona,total_occ,781,80
040130610241,Block Group 1; Census Tract 610.24; Maricopa County; Arizona,renter,213,72
040130506031,Block Group 1; Census Tract 506.03; Maricopa County; Arizona,pop_total,552,236
040130506031,Block Group 1; Census Tract 506.03; Maricopa County; Arizona,total_pop_r,552,236
040130506031,Block Group 1; Census Tract 506.03; Maricopa County; Arizona,white_nh,266,154
040130506031,Block Group 1; Census Tract 506.03; Maricopa County; Arizona,hispanic,275,164
040130506031,Block Group 1; Census Tract 506.03; Maricopa County; Arizona,total_occ,229,95
040130506031,Block Group 1; Census Tract 506.03; Maricopa County; Arizona,renter,41,43
040130822062,Block Group 2; Census Tract 822.06; Maricopa County; Arizona,pop_total,1108,464
040130822062,Block Group 2; Census Tract 822.06; Maricopa County; Arizona,total_pop_r,1108,464
040130822062,Block Group 2; Census Tract 822.06; Maricopa County; Arizona,white_nh,38,36
040130822062,Block Group 2; Census Tract 822.06; Maricopa County; Arizona,hispanic,713,398
040130822062,Block Group 2; Census Tract 822.06; Maricopa County; Arizona,total_occ,233,92
040130822062,Block Group 2; Census Tract 822.06; Maricopa County; Arizona,renter,67,39
040136154001,Block Group 1; Census Tract 6154; Maricopa County; Arizona,pop_total,960,140
040136154001,Block Group 1; Census Tract 6154; Maricopa County; Arizona,total_pop_r,960,140
040136154001,Block Group 1; Census Tract 6154; Maricopa County; Arizona,white_nh,844,144
040136154001,Block Group 1; Census Tract 6154; Maricopa County; Arizona,hispanic,41,55
040136154001,Block Group 1; Census Tract 6154; Maricopa County; Arizona,total_occ,576,83
040136154001,Block Group 1; Census Tract 6154; Maricopa County; Arizona,renter,46,32
040134226301,Block Group 1; Census Tract 4226.30; Maricopa County; Arizona,pop_total,3673,1226
040134226301,Block Group 1; Census Tract 4226.30; Maricopa County; Arizona,total_pop_r,3673,1226
040134226301,Block Group 1; Census Tract 4226.30; Maricopa County; Arizona,white_nh,2117,567
040134226301,Block Group 1; Census Tract 4226.30; Maricopa County; Arizona,hispanic,1047,495
040134226301,Block Group 1; Census Tract 4226.30; Maricopa County; Arizona,total_occ,1436,294
040134226301,Block Group 1; Census Tract 4226.30; Maricopa County; Arizona,renter,203,100
040131033043,Block Group 3; Census Tract 1033.04; Maricopa County; Arizona,pop_total,1145,317
040131033043,Block Group 3; Census Tract 1033.04; Maricopa County; Arizona,total_pop_r,1145,317
040131033043,Block Group 3; Census Tract 1033.04; Maricopa County; Arizona,white_nh,196,123
040131033043,Block Group 3; Census Tract 1033.04; Maricopa County; Arizona,hispanic,739,308
040131033043,Block Group 3; Census Tract 1033.04; Maricopa County; Arizona,total_occ,581,133
040131033043,Block Group 3; Census Tract 1033.04; Maricopa County; Arizona,renter,469,133
040131167031,Block Group 1; Census Tract 1167.03; Maricopa County; Arizona,pop_total,2424,600
040131167031,Block Group 1; Census Tract 1167.03; Maricopa County; Arizona,total_pop_r,2424,600
040131167031,Block Group 1; Census Tract 1167.03; Maricopa County; Arizona,white_nh,1317,434
040131167031,Block Group 1; Census Tract 1167.03; Maricopa County; Arizona,hispanic,941,347
040131167031,Block Group 1; Census Tract 1167.03; Maricopa County; Arizona,total_occ,924,240
040131167031,Block Group 1; Census Tract 1167.03; Maricopa County; Arizona,renter,56,54
040138111001,Block Group 1; Census Tract 8111; Maricopa County; Arizona,pop_total,2386,736
040138111001,Block Group 1; Census Tract 8111; Maricopa County; Arizona,total_pop_r,2386,736
040138111001,Block Group 1; Census Tract 8111; Maricopa County; Arizona,white_nh,1105,476
040138111001,Block Group 1; Census Tract 8111; Maricopa County; Arizona,hispanic,417,356
040138111001,Block Group 1; Census Tract 8111; Maricopa County; Arizona,total_occ,1104,297
040138111001,Block Group 1; Census Tract 8111; Maricopa County; Arizona,renter,683,275
040132179003,Block Group 3; Census Tract 2179; Maricopa County; Arizona,pop_total,1150,310
040132179003,Block Group 3; Census Tract 2179; Maricopa County; Arizona,total_pop_r,1150,310
040132179003,Block Group 3; Census Tract 2179; Maricopa County; Arizona,white_nh,784,270
040132179003,Block Group 3; Census Tract 2179; Maricopa County; Arizona,hispanic,283,80
040132179003,Block Group 3; Census Tract 2179; Maricopa County; Arizona,total_occ,484,99
040132179003,Block Group 3; Census Tract 2179; Maricopa County; Arizona,renter,174,74
040131032162,Block Group 2; Census Tract 1032.16; Maricopa County; Arizona,pop_total,1280,431
040131032162,Block Group 2; Census Tract 1032.16; Maricopa County; Arizona,total_pop_r,1280,431
040131032162,Block Group 2; Census Tract 1032.16; Maricopa County; Arizona,white_nh,1177,403
040131032162,Block Group 2; Census Tract 1032.16; Maricopa County; Arizona,hispanic,86,92
040131032162,Block Group 2; Census Tract 1032.16; Maricopa County; Arizona,total_occ,577,157
040131032162,Block Group 2; Census Tract 1032.16; Maricopa County; Arizona,renter,32,38
040136198002,Block Group 2; Census Tract 6198; Maricopa County; Arizona,pop_total,1670,728
040136198002,Block Group 2; Census Tract 6198; Maricopa County; Arizona,total_pop_r,1670,728
040136198002,Block Group 2; Census Tract 6198; Maricopa County; Arizona,white_nh,927,695
040136198002,Block Group 2; Census Tract 6198; Maricopa County; Arizona,hispanic,58,90
040136198002,Block Group 2; Census Tract 6198; Maricopa County; Arizona,total_occ,1003,394
040136198002,Block Group 2; Census Tract 6198; Maricopa County; Arizona,renter,945,402
040131059002,Block Group 2; Census Tract 1059; Maricopa County; Arizona,pop_total,1589,617
040131059002,Block Group 2; Census Tract 1059; Maricopa County; Arizona,total_pop_r,1589,617
040131059002,Block Group 2; Census Tract 1059; Maricopa County; Arizona,white_nh,433,282
040131059002,Block Group 2; Census Tract 1059; Maricopa County; Arizona,hispanic,1101,558
040131059002,Block Group 2; Census Tract 1059; Maricopa County; Arizona,total_occ,615,248
040131059002,Block Group 2; Census Tract 1059; Maricopa County; Arizona,renter,282,152
040132168495,Block Group 5; Census Tract 2168.49; Maricopa County; Arizona,pop_total,1736,646
040132168495,Block Group 5; Census Tract 2168.49; Maricopa County; Arizona,total_pop_r,1736,646
040132168495,Block Group 5; Census Tract 2168.49; Maricopa County; Arizona,white_nh,1691,639
040132168495,Block Group 5; Census Tract 2168.49; Maricopa County; Arizona,hispanic,0,14
040132168495,Block Group 5; Census Tract 2168.49; Maricopa County; Arizona,total_occ,779,302
040132168495,Block Group 5; Census Tract 2168.49; Maricopa County; Arizona,renter,94,87
040130405413,Block Group 3; Census Tract 405.41; Maricopa County; Arizona,pop_total,2057,1093
040130405413,Block Group 3; Census Tract 405.41; Maricopa County; Arizona,total_pop_r,2057,1093
040130405413,Block Group 3; Census Tract 405.41; Maricopa County; Arizona,white_nh,1555,1140
040130405413,Block Group 3; Census Tract 405.41; Maricopa County; Arizona,hispanic,268,318
040130405413,Block Group 3; Census Tract 405.41; Maricopa County; Arizona,total_occ,766,311
040130405413,Block Group 3; Census Tract 405.41; Maricopa County; Arizona,renter,64,70
040130101032,Block Group 2; Census Tract 101.03; Maricopa County; Arizona,pop_total,1920,472
040130101032,Block Group 2; Census Tract 101.03; Maricopa County; Arizona,total_pop_r,1920,472
040130101032,Block Group 2; Census Tract 101.03; Maricopa County; Arizona,white_nh,1816,480
040130101032,Block Group 2; Census Tract 101.03; Maricopa County; Arizona,hispanic,75,74
040130101032,Block Group 2; Census Tract 101.03; Maricopa County; Arizona,total_occ,846,174
040130101032,Block Group 2; Census Tract 101.03; Maricopa County; Arizona,renter,11,18
040138161003,Block Group 3; Census Tract 8161; Maricopa County; Arizona,pop_total,1235,493
040138161003,Block Group 3; Census Tract 8161; Maricopa County; Arizona,total_pop_r,1235,493
040138161003,Block Group 3; Census Tract 8161; Maricopa County; Arizona,white_nh,720,215
040138161003,Block Group 3; Census Tract 8161; Maricopa County; Arizona,hispanic,265,258
040138161003,Block Group 3; Census Tract 8161; Maricopa County; Arizona,total_occ,391,179
040138161003,Block Group 3; Census Tract 8161; Maricopa County; Arizona,renter,15,23
040131067032,Block Group 2; Census Tract 1067.03; Maricopa County; Arizona,pop_total,1212,360
040131067032,Block Group 2; Census Tract 1067.03; Maricopa County; Arizona,total_pop_r,1212,360
040131067032,Block Group 2; Census Tract 1067.03; Maricopa County; Arizona,white_nh,932,328
040131067032,Block Group 2; Census Tract 1067.03; Maricopa County; Arizona,hispanic,104,65
040131067032,Block Group 2; Census Tract 1067.03; Maricopa County; Arizona,total_occ,486,113
040131067032,Block Group 2; Census Tract 1067.03; Maricopa County; Arizona,renter,80,44
040131032171,Block Group 1; Census Tract 1032.17; Maricopa County; Arizona,pop_total,1134,407
040131032171,Block Group 1; Census Tract 1032.17; Maricopa County; Arizona,total_pop_r,1134,407
040131032171,Block Group 1; Census Tract 1032.17; Maricopa County; Arizona,white_nh,755,294
040131032171,Block Group 1; Census Tract 1032.17; Maricopa County; Arizona,hispanic,47,60
040131032171,Block Group 1; Census Tract 1032.17; Maricopa County; Arizona,total_occ,419,133
040131032171,Block Group 1; Census Tract 1032.17; Maricopa County; Arizona,renter,50,56
040130715102,Block Group 2; Census Tract 715.10; Maricopa County; Arizona,pop_total,1166,444
040130715102,Block Group 2; Census Tract 715.10; Maricopa County; Arizona,total_pop_r,1166,444
040130715102,Block Group 2; Census Tract 715.10; Maricopa County; Arizona,white_nh,858,357
040130715102,Block Group 2; Census Tract 715.10; Maricopa County; Arizona,hispanic,249,195
040130715102,Block Group 2; Census Tract 715.10; Maricopa County; Arizona,total_occ,345,113
040130715102,Block Group 2; Census Tract 715.10; Maricopa County; Arizona,renter,30,24
040131125141,Block Group 1; Census Tract 1125.14; Maricopa County; Arizona,pop_total,2232,688
040131125141,Block Group 1; Census Tract 1125.14; Maricopa County; Arizona,total_pop_r,2232,688
040131125141,Block Group 1; Census Tract 1125.14; Maricopa County; Arizona,white_nh,483,282
040131125141,Block Group 1; Census Tract 1125.14; Maricopa County; Arizona,hispanic,1212,450
040131125141,Block Group 1; Census Tract 1125.14; Maricopa County; Arizona,total_occ,751,213
040131125141,Block Group 1; Census Tract 1125.14; Maricopa County; Arizona,renter,394,140
